Corner,vsup,temperature,l55lp_v0101.lib.scs,l55lp_v0101.lib.scs,l55lp_v0101.lib.scs,Pass/Fail,"VDC(""/net13"")"
C0_2175,3,100,ss_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.081
C0_2176,1.6,-55,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.605
C0_2177,1.6,-50,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.5931
C0_2178,1.6,-40,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.5694
C0_2179,1.6,-30,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.5456
C0_2180,1.6,-20,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.5218
C0_2181,1.6,-10,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.4977
C0_2182,1.6,0,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.4737
C0_2183,1.6,10,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.4496
C0_2184,1.6,20,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.4255
C0_2185,1.6,30,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.4012
C0_2186,1.6,40,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.3769
C0_2187,1.6,50,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.3527
C0_2188,1.6,60,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.3282
C0_2189,1.6,70,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.3038
C0_2190,1.6,80,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.2792
C0_2191,1.6,90,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.2547
C0_2192,1.6,100,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.2302
C0_2193,1.8,-55,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.605
C0_2194,1.8,-50,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.5931
C0_2195,1.8,-40,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.5694
C0_2196,1.8,-30,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.5456
C0_2197,1.8,-20,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.5217
C0_2198,1.8,-10,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.4977
C0_2199,1.8,0,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.4738
C0_2200,1.8,10,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.4497
C0_2201,1.8,20,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.4254
C0_2202,1.8,30,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.4013
C0_2203,1.8,40,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.3769
C0_2204,1.8,50,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.3526
C0_2205,1.8,60,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.3282
C0_2206,1.8,70,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.3037
C0_2207,1.8,80,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.2794
C0_2208,1.8,90,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.2547
C0_2209,1.8,100,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.2302
C0_2210,2,-55,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.605
C0_2211,2,-50,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.5931
C0_2212,2,-40,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.5694
C0_2213,2,-30,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.5456
C0_2214,2,-20,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.5217
C0_2215,2,-10,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.4977
C0_2216,2,0,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.4737
C0_2217,2,10,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.4496
C0_2218,2,20,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.4254
C0_2219,2,30,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.4013
C0_2220,2,40,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.377
C0_2221,2,50,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.3526
C0_2222,2,60,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.3282
C0_2223,2,70,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.3037
C0_2224,2,80,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.2792
C0_2225,2,90,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.2547
C0_2226,2,100,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.2301
C0_2227,2.2,-55,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.605
C0_2228,2.2,-50,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.5932
C0_2229,2.2,-40,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.5694
C0_2230,2.2,-30,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.5456
C0_2231,2.2,-20,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.522
C0_2232,2.2,-10,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.4979
C0_2233,2.2,0,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.4739
C0_2234,2.2,10,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.4496
C0_2235,2.2,20,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.4422
C0_2236,2.2,30,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.4474
C0_2237,2.2,40,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.4564
C0_2238,2.2,50,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.4691
C0_2239,2.2,60,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.4847
C0_2240,2.2,70,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.5034
C0_2241,2.2,80,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.525
C0_2242,2.2,90,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.5485
C0_2243,2.2,100,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.5741
C0_2244,2.4,-55,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.114
C0_2245,2.4,-50,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.139
C0_2246,2.4,-40,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.188
C0_2247,2.4,-30,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.236
C0_2248,2.4,-20,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.283
C0_2249,2.4,-10,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.326
C0_2250,2.4,0,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.366
C0_2251,2.4,10,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.401
C0_2252,2.4,20,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.431
C0_2253,2.4,30,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.457
C0_2254,2.4,40,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.478
C0_2255,2.4,50,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.496
C0_2256,2.4,60,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.511
C0_2257,2.4,70,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.523
C0_2258,2.4,80,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.533
C0_2259,2.4,90,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.541
C0_2260,2.4,100,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.546
C0_2261,2.6,-55,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.974
C0_2262,2.6,-50,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.975
C0_2263,2.6,-40,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.975
C0_2264,2.6,-30,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.973
C0_2265,2.6,-20,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.97
C0_2266,2.6,-10,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.967
C0_2267,2.6,0,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.962
C0_2268,2.6,10,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.957
C0_2269,2.6,20,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.951
C0_2270,2.6,30,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.945
C0_2271,2.6,40,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.938
C0_2272,2.6,50,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.93
C0_2273,2.6,60,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.922
C0_2274,2.6,70,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.914
C0_2275,2.6,80,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.905
C0_2276,2.6,90,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.896
C0_2277,2.6,100,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.887
C0_2278,2.8,-55,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.205
C0_2279,2.8,-50,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.199
C0_2280,2.8,-40,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.189
C0_2281,2.8,-30,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.179
C0_2282,2.8,-20,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.168
C0_2283,2.8,-10,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.157
C0_2284,2.8,0,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.147
C0_2285,2.8,10,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.135
C0_2286,2.8,20,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.124
C0_2287,2.8,30,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.113
C0_2288,2.8,40,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.101
C0_2289,2.8,50,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.09
C0_2290,2.8,60,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.078
C0_2291,2.8,70,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.066
C0_2292,2.8,80,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.054
C0_2293,2.8,90,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.042
C0_2294,2.8,100,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.029
C0_2295,3,-55,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.311
C0_2296,3,-50,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.305
C0_2297,3,-40,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.292
C0_2298,3,-30,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.28
C0_2299,3,-20,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.268
C0_2300,3,-10,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.256
C0_2301,3,0,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.243
C0_2302,3,10,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.231
C0_2303,3,20,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.218
C0_2304,3,30,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.206
C0_2305,3,40,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.193
C0_2306,3,50,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.18
C0_2307,3,60,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.167
C0_2308,3,70,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.155
C0_2309,3,80,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.142
C0_2310,3,90,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.129
C0_2311,3,100,tt_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.116
C0_2312,1.6,-55,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.605
C0_2313,1.6,-50,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.5931
C0_2314,1.6,-40,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.5694
C0_2315,1.6,-30,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.5459
C0_2316,1.6,-20,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.5218
C0_2317,1.6,-10,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.4977
C0_2318,1.6,0,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.4737
C0_2319,1.6,10,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.4496
C0_2320,1.6,20,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.4255
C0_2321,1.6,30,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.4012
C0_2322,1.6,40,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.3769
C0_2323,1.6,50,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.3527
C0_2324,1.6,60,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.3282
C0_2325,1.6,70,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.3037
C0_2326,1.6,80,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.2792
C0_2327,1.6,90,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.2547
C0_2328,1.6,100,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.2302
C0_2329,1.8,-55,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.605
C0_2330,1.8,-50,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.5931
C0_2331,1.8,-40,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.5694
C0_2332,1.8,-30,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.5456
C0_2333,1.8,-20,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.5217
C0_2334,1.8,-10,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.4977
C0_2335,1.8,0,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.4737
C0_2336,1.8,10,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.4497
C0_2337,1.8,20,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.4254
C0_2338,1.8,30,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.4013
C0_2339,1.8,40,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.3769
C0_2340,1.8,50,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.3527
C0_2341,1.8,60,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.3282
C0_2342,1.8,70,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.3037
C0_2343,1.8,80,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.2794
C0_2344,1.8,90,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.2547
C0_2345,1.8,100,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.2302
C0_2346,2,-55,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.605
C0_2347,2,-50,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.5931
C0_2348,2,-40,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.5694
C0_2349,2,-30,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.5456
C0_2350,2,-20,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.5217
C0_2351,2,-10,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.4978
C0_2352,2,0,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.4737
C0_2353,2,10,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.4496
C0_2354,2,20,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.4255
C0_2355,2,30,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.4013
C0_2356,2,40,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.3771
C0_2357,2,50,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.3526
C0_2358,2,60,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.3282
C0_2359,2,70,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.3037
C0_2360,2,80,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.2792
C0_2361,2,90,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.2548
C0_2362,2,100,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.2301
C0_2363,2.2,-55,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.605
C0_2364,2.2,-50,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.5932
C0_2365,2.2,-40,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.5738
C0_2366,2.2,-30,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.5795
C0_2367,2.2,-20,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.5904
C0_2368,2.2,-10,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.606
C0_2369,2.2,0,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.6263
C0_2370,2.2,10,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.6501
C0_2371,2.2,20,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.6778
C0_2372,2.2,30,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.7076
C0_2373,2.2,40,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.74
C0_2374,2.2,50,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.7744
C0_2375,2.2,60,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.8098
C0_2376,2.2,70,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.8464
C0_2377,2.2,80,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.8836
C0_2378,2.2,90,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.9206
C0_2379,2.2,100,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,0.9574
C0_2380,2.4,-55,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.539
C0_2381,2.4,-50,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.558
C0_2382,2.4,-40,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.591
C0_2383,2.4,-30,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.619
C0_2384,2.4,-20,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.642
C0_2385,2.4,-10,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.661
C0_2386,2.4,0,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.676
C0_2387,2.4,10,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.689
C0_2388,2.4,20,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.699
C0_2389,2.4,30,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.706
C0_2390,2.4,40,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.712
C0_2391,2.4,50,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.715
C0_2392,2.4,60,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.718
C0_2393,2.4,70,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.718
C0_2394,2.4,80,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.718
C0_2395,2.4,90,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.717
C0_2396,2.4,100,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.714
C0_2397,2.6,-55,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.089
C0_2398,2.6,-50,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.086
C0_2399,2.6,-40,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.08
C0_2400,2.6,-30,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.074
C0_2401,2.6,-20,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.067
C0_2402,2.6,-10,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.059
C0_2403,2.6,0,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.051
C0_2404,2.6,10,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.043
C0_2405,2.6,20,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.034
C0_2406,2.6,30,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.025
C0_2407,2.6,40,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.016
C0_2408,2.6,50,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.006
C0_2409,2.6,60,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.997
C0_2410,2.6,70,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.986
C0_2411,2.6,80,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.976
C0_2412,2.6,90,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.965
C0_2413,2.6,100,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,1.955
C0_2414,2.8,-55,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.255
C0_2415,2.8,-50,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.249
C0_2416,2.8,-40,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.238
C0_2417,2.8,-30,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.227
C0_2418,2.8,-20,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.215
C0_2419,2.8,-10,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.204
C0_2420,2.8,0,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.193
C0_2421,2.8,10,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.181
C0_2422,2.8,20,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.169
C0_2423,2.8,30,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.157
C0_2424,2.8,40,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.145
C0_2425,2.8,50,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.133
C0_2426,2.8,60,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.121
C0_2427,2.8,70,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.108
C0_2428,2.8,80,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.096
C0_2429,2.8,90,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.083
C0_2430,2.8,100,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.071
C0_2431,3,-55,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.343
C0_2432,3,-50,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.337
C0_2433,3,-40,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.325
C0_2434,3,-30,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.313
C0_2435,3,-20,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.3
C0_2436,3,-10,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.288
C0_2437,3,0,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.275
C0_2438,3,10,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.263
C0_2439,3,20,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.25
C0_2440,3,30,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.237
C0_2441,3,40,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.224
C0_2442,3,50,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.212
C0_2443,3,60,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.199
C0_2444,3,70,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.186
C0_2445,3,80,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.173
C0_2446,3,90,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.159
C0_2447,3,100,ff_lp_io25,tt_lp_rvt12,tt_lp_bjt,,2.146
C0_2448,1.6,-55,ss_lp_io25,ff_lp_rvt12,ss_lp_bjt,,0.6199
C0_2449,1.6,-50,ss_lp_io25,ff_lp_rvt12,ss_lp_bjt,,0.6084
C0_2450,1.6,-40,ss_lp_io25,ff_lp_rvt12,ss_lp_bjt,,0.5854
C0_2451,1.6,-30,ss_lp_io25,ff_lp_rvt12,ss_lp_bjt,,0.5623
C0_2452,1.6,-20,ss_lp_io25,ff_lp_rvt12,ss_lp_bjt,,0.5391
C0_2453,1.6,-10,ss_lp_io25,ff_lp_rvt12,ss_lp_bjt,,0.5159
C0_2454,1.6,0,ss_lp_io25,ff_lp_rvt12,ss_lp_bjt,,0.4925
C0_2455,1.6,10,ss_lp_io25,ff_lp_rvt12,ss_lp_bjt,,0.4692
C0_2456,1.6,20,ss_lp_io25,ff_lp_rvt12,ss_lp_bjt,,0.4457
C0_2457,1.6,30,ss_lp_io25,ff_lp_rvt12,ss_lp_bjt,,0.4222
C0_2458,1.6,40,ss_lp_io25,ff_lp_rvt12,ss_lp_bjt,,0.3986
C0_2459,1.6,50,ss_lp_io25,ff_lp_rvt12,ss_lp_bjt,,0.375
C0_2460,1.6,60,ss_lp_io25,ff_lp_rvt12,ss_lp_bjt,,0.3513
C0_2461,1.6,70,ss_lp_io25,ff_lp_rvt12,ss_lp_bjt,,0.3276
C0_2462,1.6,80,ss_lp_io25,ff_lp_rvt12,ss_lp_bjt,,0.3039
C0_2463,1.6,90,ss_lp_io25,ff_lp_rvt12,ss_lp_bjt,,0.28
C0_2464,1.6,100,ss_lp_io25,ff_lp_rvt12,ss_lp_bjt,,0.2562
C0_2465,1.8,-55,ss_lp_io25,ff_lp_rvt12,ss_lp_bjt,,0.6199
C0_2466,1.8,-50,ss_lp_io25,ff_lp_rvt12,ss_lp_bjt,,0.6084
C0_2467,1.8,-40,ss_lp_io25,ff_lp_rvt12,ss_lp_bjt,,0.5854
